,customer_id,member_id,full_name,gender,date_of_birth,address,city,country,phone_number,email,occupation,education,marital_status,membership_level,join_date,expiry_date,membership_status,customer_points,total_redeemed_points,discount_rate,referral_code,age,membership_lifespan,num_day_since_last_active,num_active_last_7d,num_active_last_14d,num_active_last_30d,signup_in_latenight,most_active_hour,num_apply_lending,total_amount_spent,total_amount_spent_last_30d,total_amount_spent_last_60d,total_amount_spent_last_90d,total_amount_spent_last_180d,total_amount_spent_last_365d,total_tax_amount_spent,total_fee_amount_spent,num_completed_txn,num_canceled_txn,num_reject_txn,pct_reject2total_txn,top_rejected_reason,num_refunded_txn,top_refunded_reason,top_payment_method,top_payment_channel,is_ordering_shipping_address_same,prob_abuse_promotion,num_used_promotion,prob_abnormal_activity,num_select_promotion,num_interest_products,income_spending_ratio,income_stability,total_tax_amount,income_source,annually_income_segment,top_property_type,in_debt,monthly_bill_amount,total_annual_bill_amount
32,78808,78808,Hà Vũ T**n,Nam,1988-12-20,"1198/59/24/45W, Lê Đức Thọ, Phường Linh Xuân, Chương Mỹ, Hồ Chí Minh, Việt Nam",Hồ Chí Minh,Việt Nam,001-725-938-5703,briannanorman@example.org,Lập trình viên,Đại học,Có 1 bé,VIP,2014-11-21,,Active,674,329,0.1,TX636,34,509,268,75,270,308,False,14,15,137870000,247991000,661549000,312733000,118739000,367185000,72304800,8018750,92,28,11,0.4233916068090948,Dịch vụ không chuyên nghiệp,3,"Khách hàng đổi ý, không muốn mua nữa",Chuyển khoản ngân hàng,"(['Giao diện thanh toán trực tuyến trên website'], [0])",False,0.0595782850430098,49,0.47,362,39,0.3273473984719656,Rất ổn định,340000,Đầu tư,Trên 1 tỷ,Căn hộ/Chung cư,Có,2000000,571980000
33,70501,70501,La Vân T***t,Nữ,1995-11-28,"2679/24/161/27/92a, Vĩnh Viễn, Phường Bình Trưng Đông, Quận Tân Bình, Hòa Bình, Việt Nam",Hòa Bình,Việt Nam,934-502-7622,terrelljoseph@example.net,Lập trình viên,Đi làm,Tái hôn,VIP,2018-08-05,,Active,691,207,0.1,ND584,27,250,300,54,75,958,False,18,3,7980738000,716983000,117368000,413603000,363952000,510957000,65622400,7267620,175,53,6,0.7532992153502631,Dịch vụ không chuyên nghiệp,13,Sản phẩm bị hỏng trong quá trình vận chuyển,Thanh toán bằng QR Code,"(['Ứng dụng điện thoại di động'], [0])",False,0.3260076666124393,24,0.94,131,11,0.0261170729675517,Rất ổn định,2310000,Đầu tư,Trên 1 tỷ,Bất động sản thương mại,Có,40900000,534660000
34,40122,40122,Hoàng Công N*ư,Nam,2011-05-25,"2197/783, Trần Hưng Đạo, Phường 11, Long Biên, Điện Biên, Việt Nam",Điện Biên,Việt Nam,(600)262-8416,bestrobert@example.org,Lập trình viên,Đi làm,Độc thân,VIP,2018-09-10,,Active,572,286,0.1,RY417,11,557,53,229,367,433,True,8,7,8751686000,561851000,279580000,718795000,258019000,128406000,21343500,8030680,289,34,1,0.2572133939434486,Sản phẩm không hoạt động đúng cách,2,Sản phẩm đã hết hạn sử dụng,Chuyển khoản ngân hàng,"(['Điểm thanh toán tự động'], [0])",True,0.9652316949776852,54,0.81,760,37,0.4460127629950243,Ổn định,2312000,Đầu tư,Dưới 300 triệu,Bất động sản thương mại,Có,32400000,537372000
35,41302,41302,Đỗ Nguyên H*u,Nữ,1989-05-23,"2812/86/135/254g, Đường Bạch Đằng, Phường 1, Ba Vì, Tiền Giang, Việt Nam",Tiền Giang,Việt Nam,3787844081,alyssa30@example.org,Xây dựng,Sinh viên,Độc thân,VIP,2019-06-03,2020-09-14,Expired,832,598,0.05,JP761,33,892,84,92,491,47,True,14,3,5927290000,426991000,589594000,190846000,206221000,595331000,48211600,8478090,117,23,2,0.8119243675981542,Khách hàng không hài lòng với trải nghiệm mua hàng,3,Vấn đề khác,Tiền mặt khi nhận hàng (COD),"(['Giao diện thanh toán trực tuyến trên website'], [0])",True,0.9159146589888671,25,0.82,279,46,0.3191989798516915,Rất ổn định,1272000,Kinh doanh truyền thống,Từ 300 triệu tới 1 tỷ,Đất đai,Có,16300000,131964000
36,50214,50214,Tạ Trân N**c,Nam,2002-06-04,"1642/17/137/297, Võ Văn Kiệt, Phường Bình Trưng Tây, Tây Hồ, Hồ Chí Minh, Việt Nam",Hồ Chí Minh,Việt Nam,866.329.2560,thomasgaines@example.org,Bác sĩ,Trung học phổ thông,Độc thân,VIP,2021-05-13,,Active,768,695,0.05,EY705,20,220,82,138,117,608,False,12,7,99341000,595849000,330087000,13199000,86151000,519366000,56220400,2915850,165,91,3,0.0971698751903613,Khách hàng không hài lòng với trải nghiệm mua hàng,14,Sản phẩm nhận không đủ số lượng,Thẻ tín dụng,"(['Cổng thanh toán của bên thứ ba'], [0])",True,0.652324007099392,93,0.33,33,22,0.1813431671708735,Ổn định,1193000,Kinh doanh online,Dưới 300 triệu,Bất động sản thương mại,Có,23700000,272124000
37,4903,4903,Ngọc Hòa H*,Nữ,1997-10-12,"2866/20/26/138r, Phan Đình Phùng, Phường Thủ Thiêm, Quận 1, Thái Bình, Việt Nam",Thái Bình,Việt Nam,(665)565-0624x1831,michelle75@example.org,Nhân viên phục vụ khách hàng,Sinh viên,Đã kết hôn,VIP,2019-05-19,,Active,550,156,0.07,EO801,25,758,362,194,432,769,True,19,4,7189916000,542916000,450834000,432697000,572710000,58145000,60701800,5148710,245,8,1,0.8831828558652173,Sản phẩm giao muộn so với hẹn giao,4,Vấn đề khác,Thẻ tín dụng,"(['Cửa hàng trực tiếp'], [0])",True,0.2360321088639921,67,0.62,10,3,0.6800687363261724,Rất ổn định,746000,Đầu tư,Trên 3 tỷ,Nhà ở chính,Có,41100000,416064000
38,5130,5130,Cao Xuân T**i,Nam,1999-03-13,"1299/53/200/13/331, Đường Lê Văn D, Phường Tam Phú, Quận 1, Khánh Hòa, Việt Nam",Khánh Hòa,Việt Nam,378-240-9139x947,stephaniemontgomery@example.net,Người mẫu,Tiến sĩ,Độc thân,VIP,2019-11-19,,Active,738,129,0.07,GB966,23,757,89,217,174,179,False,13,19,4174492000,135316000,284289000,918466000,180958000,230127000,99971300,5848000,115,11,43,0.6416861612117344,Sản phẩm giao muộn so với hẹn giao,15,"Khách hàng đổi ý, không muốn mua nữa",Tiền mặt khi nhận hàng (COD),"(['Điểm thanh toán tự động'], [0])",False,0.5217390947070026,16,0.05,705,8,0.4365516439603669,Rất ổn định,6503000,Đầu tư,Trên 3 tỷ,Căn hộ/Chung cư,Có,2400000,300972000
39,4647,4647,Đỗ Mai D*y,Khác,2010-04-04,"2457/67/187/91, Đồng Khởi, Phường An Lạc, Bắc Từ Liêm, Hồ Chí Minh, Việt Nam",Hồ Chí Minh,Việt Nam,(409)982-9303,thomaskelly@example.net,Kỹ sư phần mềm,Sinh viên,Độc thân,VIP,2020-01-12,,Active,672,382,0.05,EA401,12,802,157,253,416,533,True,12,9,4839492000,355029000,645169000,884806000,902246000,454971000,20855000,4107380,114,56,15,0.8477462167381615,Vấn đề khác,11,Sản phẩm đã hết hạn sử dụng,Thanh toán qua cổng thanh toán trực tuyến,"(['Giao diện thanh toán trực tuyến trên website'], [0])",False,0.1899262046421462,82,0.4,1,9,0.226197608274987,Ổn định,3354000,Đầu tư,Trên 3 tỷ,Đất đai,Không,34400000,97800000
40,77001,77001,Đỗ Hữu Q***h,Nữ,1997-06-20,"1220/50/138/104g, Cô Giang, Phường Thảo Điền, Quận 1, Bắc Kạn, Việt Nam",Bắc Kạn,Việt Nam,+1-767-229-9129,angelabarker@example.com,Xây dựng,Tiến sĩ,Có gia đình,VIP,2022-03-21,,Active,537,54,0.07,GR649,25,522,351,165,537,384,True,16,19,5137849000,759377000,877975000,983509000,438401000,563216000,793600,4403320,218,8,48,0.7483426056967265,Sản phẩm giao muộn so với hẹn giao,7,Sản phẩm không đúng mô tả,Chuyển khoản ngân hàng,"(['Giao diện thanh toán trực tuyến trên website'], [0])",True,0.3918204023064969,82,0.75,935,5,0.7665874825059843,Ổn định,8359000,Freelancer,Trên 3 tỷ,Đất đai,Không,15000000,437448000
41,8587,8587,Lục Như Đ*n,Nam,2005-09-01,"1248/3/148/83/138P, Lý Văn Phức, Phường Linh Chiểu, Hà Đông, Hồ Chí Minh, Việt Nam",Hồ Chí Minh,Việt Nam,(676)729-9407,danieljason@example.org,Lập trình viên,Trung học phổ thông,Có 2 bé,VIP,2017-12-27,2018-12-22,Expired,515,287,0.05,XQ235,17,466,117,31,532,542,True,15,12,8125500000,122847000,478275000,110878000,991697000,752402000,77237100,6616690,95,74,5,0.9751958627551685,Sản phẩm không như hình ảnh minh họa,13,Sản phẩm đã hết hạn sử dụng,Tiền mặt khi nhận hàng (COD),"(['Ứng dụng điện thoại di động'], [0])",True,0.5768449241061943,81,0.98,69,12,0.0731775711003283,Ổn định,5239000,Đầu tư,Trên 1 tỷ,Nhà ở chính,Có,40700000,432636000
42,63872,63872,Từ Hà Đ*t,Nam,2012-10-20,"410/9/169, Đường Hoàng Diệu, Phường Bình Trưng Đông, Phúc Thọ, Hà Nội, Việt Nam",Hà Nội,Việt Nam,778.435.4234x45809,steven86@example.org,Kỹ sư phần mềm,Trung học phổ thông,Có 2 bé,VIP,2021-01-27,2024-02-14,Active,617,181,0.07,UT803,10,386,247,97,343,868,True,6,2,7858024000,200680000,711504000,323186000,166673000,776298000,45447700,6687990,62,61,1,0.3995104818716056,Vấn đề khác,12,Sản phẩm nhận không đủ số lượng,Tiền mặt khi nhận hàng (COD),"(['Ứng dụng điện thoại di động'], [0])",False,0.5641849448307442,22,0.02,661,32,0.3307330326743305,Ổn định,7757000,Cho thuê,Dưới 300 triệu,Bất động sản thương mại,Có,300000,22824000
43,53258,53258,Châu Yến H**u,Nam,1995-04-30,"2791/33/165/292/249, Lê Văn Phan, Phường 10, Hoàn Kiếm, Hồ Chí Minh, Việt Nam",Hồ Chí Minh,Việt Nam,+1-655-409-8316x2076,fbarron@example.org,Bác sĩ,Sinh viên,Đã kết hôn,VIP,2016-01-21,,Active,751,396,0.05,VH214,27,657,43,33,130,652,True,18,8,3582908000,297534000,483108000,536525000,135186000,310797000,99248700,6767830,255,94,1,0.2201987718376089,Sản phẩm không như hình ảnh minh họa,3,Khách hàng không nhận được hàng,Thanh toán qua cổng thanh toán trực tuyến,"(['Điểm thanh toán tự động'], [0])",True,0.6184970445966004,79,0.34,537,35,0.3021127710472527,Ổn định,1154000,Kinh doanh online,Trên 3 tỷ,Căn hộ/Chung cư,Có,19800000,8856000
44,83023,83023,Châu Hòa H**g,Nam,1996-04-28,"1018/831, Hai Triều, Phường An Cư, Long Biên, Đà Nẵng, Việt Nam",Đà Nẵng,Việt Nam,586.623.8607x07737,ekennedy@example.com,Lập trình viên,Đại học,Có gia đình,VIP,2017-08-15,,Active,864,719,0.1,QR988,26,362,361,197,225,814,False,12,20,8373293000,155442000,649056000,156459000,283108000,949066000,39838100,9413920,281,65,3,0.3874746553970402,Sản phẩm không như hình ảnh minh họa,9,"Khách hàng đổi ý, không muốn mua nữa",Chuyển khoản ngân hàng,"(['Ứng dụng điện thoại di động'], [0])",True,0.0022104657539681,5,0.72,840,4,0.6451084543142132,Rất ổn định,9762000,Kinh doanh truyền thống,Dưới 300 triệu,Đất đai,Có,17500000,309408000
45,12125,12125,Cao Đạt Đ*n,Nam,1981-09-14,"1294/97/97/201/219, Phó Đức Chính, Phường Tam Bình, Quận Tân Phú, Bình Phước, Việt Nam",Bình Phước,Việt Nam,928.812.3505x3144,dickersonsteven@example.com,Đầu bếp,Thạc sĩ,Độc thân,VIP,2022-09-13,2022-11-19,Expired,840,768,0.07,HC945,41,787,125,61,593,944,False,12,10,7462869000,942036000,106280000,28468000,771426000,171976000,37843400,8021040,138,91,8,0.1110423037013715,Sản phẩm không đáp ứng yêu cầu của khách hàng,8,Sản phẩm gửi sai,Chuyển khoản ngân hàng,"(['Ứng dụng điện thoại di động'], [0])",False,0.1552805174007722,95,0.94,149,37,0.2884650220213274,Rất ổn định,4404000,Đầu tư,Trên 1 tỷ,Bất động sản thương mại,Có,45300000,177684000
46,14023,14023,Phan Tuấn Q***n,Nữ,1988-04-07,"837/314, Phan Văn Hân, Phường Thảo Điền, Quận 6, Hải Phòng, Việt Nam",Hải Phòng,Việt Nam,494-619-1516x22012,margaret30@example.net,Kỹ sư phần mềm,Đi làm,Có 1 bé,VIP,2017-09-27,,Active,651,199,0.05,KH828,34,687,79,165,474,9,False,15,16,2377376000,458500000,81515000,230652000,345565000,177636000,58043200,5366010,219,54,10,0.9181003494697488,Sản phẩm không hoạt động đúng cách,7,Sản phẩm đã hết hạn sử dụng,Thanh toán qua cổng thanh toán trực tuyến,"(['Cửa hàng trực tiếp'], [0])",False,0.2556982778606594,54,0.06,18,40,0.3549054343494926,Tạm ổn,8264000,Kinh doanh truyền thống,Trên 1 tỷ,Nhà ở chính,Có,9800000,382824000
47,60452,60452,Hứa Nhật L**h,Nữ,1990-07-25,"1042/44/167/119b, Nam Kỳ Khởi Nghĩa, Phường An Lợi Đông, Quận 9, Quảng Ngãi, Việt Nam",Quảng Ngãi,Việt Nam,813-590-6535x431,johnterry@example.net,Kỹ sư,Đại học,Đã kết hôn,VIP,2022-03-20,2024-12-30,Active,805,503,0.07,BD241,32,408,38,54,62,728,True,0,3,8960283000,563122000,704437000,319024000,671891000,864705000,78999100,6080870,181,25,15,0.6176395394898642,Sản phẩm giao muộn so với hẹn giao,12,"Khách hàng đổi ý, không muốn mua nữa",Tiền mặt khi nhận hàng (COD),"(['Ứng dụng điện thoại di động'], [0])",True,0.8171982451523274,18,0.57,417,10,0.9643128189311796,Rất ổn định,9845000,Kinh doanh truyền thống,Trên 3 tỷ,Nhà ở chính,Có,38400000,255192000
48,43276,43276,Phó Hoài Đ*c,Nữ,1990-06-01,"129/723, Võ Duy Ninh, Phường 1, Phú Thọ, Hà Nội, Việt Nam",Hà Nội,Việt Nam,3975631505,simmonslance@example.net,Bác sĩ,Đại học,Độc thân,VIP,2021-11-01,,Active,751,636,0.1,YD731,32,363,148,135,292,771,True,8,4,5880943000,962711000,723670000,281342000,555516000,831934000,88180200,2661300,174,58,44,0.0582738786460724,Sản phẩm không hoạt động đúng cách,3,Sản phẩm đã hết hạn sử dụng,Tiền mặt khi nhận hàng (COD),"(['Ứng dụng điện thoại di động'], [0])",True,0.6907655064957046,14,0.09,190,32,0.4679773458328737,Rất ổn định,9744000,Đầu tư,Từ 300 triệu tới 1 tỷ,Nhà ở chính,Có,28100000,199344000
49,82503,82503,Vương Hải H**g,Nam,2006-06-25,"954/249, Nguyễn Du, Phường Cát Lái, Quận 4, Hà Nội, Việt Nam",Hà Nội,Việt Nam,558.315.5249x0978,kendrasilva@example.com,Xây dựng,Tiến sĩ,Độc thân,VIP,2022-09-22,,Active,887,475,0.1,KP978,16,474,166,58,328,415,True,15,19,3838794000,531655000,576266000,724706000,398701000,575303000,31602600,9348740,31,37,1,0.5765130879848049,Sản phẩm không như hình ảnh minh họa,10,Sản phẩm nhận không đủ số lượng,Thẻ tín dụng,"(['Giao diện thanh toán trực tuyến trên website'], [0])",True,0.0406822404969396,80,0.94,951,36,0.4991611563235943,Tạm ổn,6415000,Freelancer,Trên 1 tỷ,Nhà ở chính,Không,17700000,116988000
50,9679,9679,Lỗ Trâm Q***h,Nam,1988-03-31,"556/50/194/15/173, Trần Hưng Đạo, Phường Bình Trưng Đông, Quận 2, Hồ Chí Minh, Việt Nam",Hồ Chí Minh,Việt Nam,7557391368,mooremichael@example.org,Xây dựng,Sinh viên,Độc thân,Loyalty,2018-12-13,,Active,166,124,0.04,ZD338,34,137,57,295,426,567,True,19,14,6489475000,183265000,545602000,686965000,91182000,201574000,65153200,6666410,269,42,67,0.5713139224233853,Dịch vụ không chuyên nghiệp,9,Sản phẩm đã hết hạn sử dụng,Thanh toán bằng QR Code,"(['Cổng thanh toán của bên thứ ba'], [0])",False,0.6865897528167427,79,0.13,541,27,0.7373858620235698,Ổn định,9245000,Kinh doanh online,Dưới 300 triệu,Bất động sản thương mại,Có,9400000,16380000
51,37605,37605,Quang Phúc D*y,Nam,2002-04-03,"2794/52/178I, Hồ Văn Huê, Phường 12, Quận Thủ Đức, Hồ Chí Minh, Việt Nam",Hồ Chí Minh,Việt Nam,925.758.8529x4091,richard85@example.net,Giáo viên,Đi làm,Độc thân,VIP,2013-06-02,,Active,647,463,0.1,QU987,20,514,349,103,407,477,False,13,7,6693288000,887611000,421606000,542990000,78182000,960813000,86991800,9816610,55,46,30,0.5174790627009946,Sản phẩm không hoạt động đúng cách,2,Sản phẩm không đúng mô tả,Chuyển khoản ngân hàng,"(['Giao diện thanh toán trực tuyến trên website'], [0])",True,0.3916562915083289,3,0.23,291,46,0.9762584341567772,Rất ổn định,7640000,Đầu tư,Trên 3 tỷ,Nhà ở chính,Có,22000000,144072000
52,50820,50820,Mã Như H**g,Nam,2011-11-25,"230/74/7, Nguyễn Huệ, Phường Linh Đông, Hai Bà Trưng, Đà Nẵng, Việt Nam",Đà Nẵng,Việt Nam,9905396689,williamscheyenne@example.net,Lập trình viên,Trung học phổ thông,Độc thân,VIP,2016-08-13,2018-07-06,Expired,894,824,0.1,UL110,11,761,176,169,416,995,False,9,3,438892000,975251000,452640000,635434000,621748000,687673000,68907400,3671590,218,31,4,0.8633984915474784,Sản phẩm giao muộn so với hẹn giao,2,Khách hàng không nhận được hàng,Tiền mặt khi nhận hàng (COD),"(['Cổng thanh toán của bên thứ ba'], [0])",False,0.058205606670432,77,0.85,583,41,0.6274620863463553,Rất ổn định,7422000,Cho thuê,Từ 300 triệu tới 1 tỷ,Căn hộ/Chung cư,Có,9600000,412356000
53,43585,43585,Trần Thúy T***h,Nữ,1994-02-27,"253/224, Cô Bắc, Phường Bình Trưng Tây, Quận Bình Thạnh, Bắc Giang, Việt Nam",Bắc Giang,Việt Nam,+1-375-668-3118x3238,gerald40@example.com,Bác sĩ,Đại học,Độc thân,VIP,2015-12-12,,Active,608,604,0.07,DJ334,28,527,15,131,473,680,True,9,4,1153566000,935648000,153210000,801585000,778771000,619933000,51085300,1805850,284,19,1,0.8970944622301092,Sản phẩm không hoạt động đúng cách,1,"Khách hàng đổi ý, không muốn mua nữa",Thanh toán qua cổng thanh toán trực tuyến,"(['Cổng thanh toán của bên thứ ba'], [0])",False,0.5589423286040524,75,0.06,658,12,0.1621089943933551,Ổn định,1188000,Đầu tư,Trên 1 tỷ,Bất động sản thương mại,Có,39300000,458592000
54,34298,34298,Pho Mỹ Q***g,Nữ,2005-12-14,"1013/24/47/124, Lê Thánh Tôn, Phường An Phú, Hoài Đức, Thái Nguyên, Việt Nam",Thái Nguyên,Việt Nam,9028026038,amber08@example.org,Nhân viên,Sinh viên,Độc thân,VIP,2021-09-10,,Active,883,694,0.1,NB560,17,715,118,169,118,686,True,14,3,7102009000,251893000,715607000,339784000,996818000,998744000,49948700,1881600,169,2,10,0.0181502969014382,Sản phẩm không như hình ảnh minh họa,13,"Khách hàng đổi ý, không muốn mua nữa",Chuyển khoản ngân hàng,"(['Cổng thanh toán của bên thứ ba'], [0])",False,0.1136856051029401,67,0.16,631,21,0.240258840876183,Ổn định,2844000,Kinh doanh truyền thống,Từ 300 triệu tới 1 tỷ,Căn hộ/Chung cư,Có,37800000,81552000
55,34565,34565,Quách Thịnh H**i,Nam,1992-11-23,"625/58/167/108/105, Phan Đăng Lưu, Phường An Hòa, Hà Đông, Trà Vinh, Việt Nam",Trà Vinh,Việt Nam,(299)734-7126x83110,danielle59@example.net,Giáo viên,Đi làm,Độc thân,VIP,2013-12-25,2017-02-25,Expired,567,81,0.05,XE823,30,795,22,168,26,922,True,13,1,8201565000,781751000,978146000,150079000,789251000,40520000,44587300,8913700,256,44,43,0.2014620016001574,Khách hàng không hài lòng với trải nghiệm mua hàng,5,Sản phẩm nhận không đủ số lượng,Thẻ tín dụng,"(['Cửa hàng trực tiếp'], [0])",True,0.7581574463036187,96,0.01,941,26,0.3708781808531094,Rất ổn định,6533000,Đầu tư,Từ 300 triệu tới 1 tỷ,Căn hộ/Chung cư,Có,30100000,342948000
56,17780,17780,Cung Hoàng Y*n,Nam,1988-10-16,"2474/3/82/44/371, Trương Định, Phường Linh Xuân, Bắc Từ Liêm, Đà Nẵng, Việt Nam",Đà Nẵng,Việt Nam,001-520-393-1547x109,whernandez@example.com,Giám đốc,Trung học phổ thông,Độc thân,VIP,2020-10-14,,Active,730,82,0.1,BO689,34,521,227,278,436,577,True,22,1,3089994000,600220000,274759000,152705000,759327000,699916000,84327600,4819490,64,41,6,0.6592807721996938,Sản phẩm giao muộn so với hẹn giao,5,Vấn đề khác,Chuyển khoản ngân hàng,"(['Cổng thanh toán của bên thứ ba'], [0])",False,0.4344532015367034,25,0.09,891,50,0.4796952987883875,Rất ổn định,838000,Kinh doanh truyền thống,Trên 3 tỷ,Bất động sản thương mại,Có,25200000,134148000
57,52250,52250,Hồ Thắng H***n,Nữ,1999-05-23,"2311/19/102/6, Lý Chính Thắng, Phường An Hòa, Quận 11, Đà Nẵng, Việt Nam",Đà Nẵng,Việt Nam,532.840.7389x9745,osbornegerald@example.org,Giám đốc,Trung học phổ thông,Độc thân,VIP,2018-12-08,2021-03-21,Expired,787,82,0.07,ZH943,23,639,17,13,163,965,False,16,15,8545458000,353350000,697126000,931769000,524211000,164189000,41020900,5725140,159,93,12,0.4967809081823221,Sản phẩm không hoạt động đúng cách,15,Sản phẩm không đúng mô tả,Thanh toán qua cổng thanh toán trực tuyến,"(['Cổng thanh toán của bên thứ ba'], [0])",False,0.6534332386799524,69,0.35,705,44,0.0488575529595638,Rất ổn định,7747000,Kinh doanh online,Trên 1 tỷ,Bất động sản thương mại,Có,22800000,415104000
